ASM,CON,COR,VAR,IDM,SAV,SEN,SVA,ENT,DEN,DVA,DIS,CLS,CLP,MAP,MEA,Lable
0.018991049,0.00074871,0.98496864,0.00004414,0.495275713,0.001464537,0.12849781,0.00000248,0.07848885,0.19367211,0.499976349,0.03167271,0.00000004,6E-11,0.089464515,0.002929437,1
0.008478265,0.00071448,0.99492737,0.00007806,0.416316847,0.002299327,0.14386911,0.00000501,0.08866186,0.20678612,0.463089354,0.03579433,0.00000006,7E-11,0.050143036,0.00459921,1
0.009823963,0.0008123,0.99493529,0.00008881,0.435825918,0.002195025,0.14166837,0.00000526,0.08688731,0.20732702,0.471286472,0.0364447,0.00000007,1E-10,0.046642024,0.004390579,1
0.840203987,0.00041837,0.79862781,0.00000256,0.929637887,7.93696E-05,0.01905972,0.00000009,0.0113607,0.05407186,0.922127467,0.00850177,0,0,0.916330721,0.000158768,1
0.007073004,0.0008997,0.99136144,0.0000753,0.404555219,0.002161551,0.14195241,0.00000466,0.08823511,0.21228747,0.454892246,0.03860242,0.00000007,1.2E-10,0.033235379,0.004323623,1
0.849926392,0.00031791,0.89586602,0.00000366,0.936820431,8.04397E-05,0.01795088,0.00000014,0.01055306,0.04960691,0.930324574,0.00706059,0,0,0.921623991,0.000160899,1
0.004783558,0.00090756,0.98837917,0.00006351,0.360574578,0.002328941,0.14470514,0.00000447,0.09129994,0.21790033,0.438498031,0.04107604,0.00000005,7E-11,0.024798972,0.004658454,1
0.909039887,0.00021766,0.76203089,0.00000113,0.96352496,3.66444E-05,0.0116114,0.00000004,0.00669134,0.03267555,0.959014451,0.00436252,0,0,0.953272826,7.32977E-05,1
0.012117781,0.0008744,0.99143562,0.00007352,0.443495395,0.001941834,0.13748284,0.00000425,0.08483948,0.20858373,0.471286472,0.03704442,0.00000006,8E-11,0.05158932,0.003884147,1
0.90047593,0.00028016,0.76526815,0.00000148,0.956946293,4.66356E-05,0.01288602,0.00000005,0.00752802,0.03700725,0.950817344,0.00535391,0,0,0.948772988,9.32725E-05,1
0.011946886,0.00068967,0.99034715,0.00005411,0.473909255,0.001769803,0.13522192,0.00000324,0.08228457,0.19295775,0.495877795,0.03125364,0.00000005,7E-11,0.058951426,0.003540034,1
0.782993001,0.00077406,0.92862608,0.00001265,0.898516528,0.000214296,0.02664057,0.00000051,0.01602623,0.07282077,0.89343758,0.01365816,0.00000001,1E-11,0.884455795,0.000428643,1
0.004290872,0.00133666,0.98955608,0.0001,0.332504864,0.002760763,0.1500667,0.00000676,0.09554087,0.23623327,0.413906708,0.04968612,0.00000008,1.1E-10,0.022944415,0.005522202,1
0.0155547,0.00114026,0.98649259,0.0000723,0.383892386,0.001843452,0.13533565,0.00000406,0.08632071,0.22676848,0.430300923,0.04430757,0.00000006,9E-11,0.097411581,0.00368736,1
0.016809034,0.00055312,0.9915625,0.0000469,0.515816652,0.001557728,0.13088014,0.0000027,0.07866462,0.18201429,0.520469118,0.02761721,0.00000003,5E-11,0.07039049,0.003115832,1
0.681723712,0.00062293,0.9398807,0.0000119,0.852468129,0.000264352,0.03714018,0.00000049,0.02281023,0.09467264,0.844254933,0.01565996,0.00000001,1E-11,0.825005983,0.000528758,1
0.005989554,0.00114515,0.99459299,0.00012163,0.362940984,0.002799298,0.1494989,0.00000771,0.09383463,0.22943035,0.426202369,0.04598981,0.0000001,1.4E-10,0.033392944,0.005599281,1
0.002547293,0.00120879,0.99223168,0.00010729,0.271670218,0.003182244,0.15487224,0.00000802,0.09986421,0.24112082,0.388085806,0.05215992,0.00000008,1.1E-10,0.015425044,0.006365256,1
0.884351015,0.00044178,0.80838977,0.00000284,0.947401524,7.04985E-05,0.01487751,0.0000001,0.00871849,0.04349219,0.942620236,0.0074225,0,0,0.940206259,0.000141014,1
0.97756631,0.00000729,0.65694908,0.00000003,0.992660664,2.15026E-06,0.00397292,0,0.00218724,0.01079005,0.991802892,0.00057628,0,0,0.988682726,4.29104E-06,1
0.007754051,0.0009348,0.99537269,0.00010618,0.417124686,0.002555978,0.1464875,0.0000066,0.09027201,0.21418779,0.4589908,0.039318,0.00000009,1.3E-10,0.037002318,0.005112563,1
0.007345467,0.00067416,0.99410535,0.00006881,0.414327684,0.002167311,0.14258354,0.00000442,0.0881802,0.20653042,0.463089354,0.03555027,0.00000006,9E-11,0.03674744,0.004335146,1
0.627056067,0.00075722,0.96335667,0.00002234,0.826356233,0.000392167,0.04369603,0.00000094,0.02681893,0.10785441,0.815565046,0.01875014,0.00000002,2E-11,0.790962112,0.000784439,1
0.731011102,0.00095071,0.916174,0.0000134,0.876095691,0.000256571,0.03201032,0.00000054,0.01954181,0.08559364,0.868846256,0.01697396,0.00000001,1E-11,0.8544146,0.000513214,1
0.875081351,0.00021807,0.85695097,0.00000186,0.95030465,5.17162E-05,0.01485436,0.00000007,0.00861242,0.04107092,0.942620236,0.00518467,0,0,0.935207745,0.000103435,1
0.02889017,0.00060874,0.98352772,0.00003364,0.572280565,0.001103423,0.11888033,0.00000173,0.07092479,0.1728176,0.553257559,0.02548935,0.00000003,4E-11,0.10011159,0.002207112,1
0.004422932,0.00098647,0.994155,0.00010109,0.347683084,0.002840843,0.15109225,0.00000698,0.09480767,0.22531286,0.422103816,0.04376731,0.00000008,1.2E-10,0.023102893,0.005682381,1
0.006519514,0.00092742,0.99357062,0.00009081,0.365631395,0.002467748,0.14629703,0.00000582,0.09206778,0.22291802,0.430300923,0.04249711,0.00000006,8E-11,0.0352324,0.004936091,1
0.009067818,0.00086033,0.99812297,0.00012948,0.419274503,0.002697275,0.14763642,0.00000782,0.09042375,0.21374551,0.454892246,0.03848912,0.00000012,1.8E-10,0.053459329,0.005395192,1
